"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"27","Clover","Corn-Cotton-Soybean",3,2.2572,0.302085236401159,3,1.29582995553437,3.21857004446562,"A"
"29","Wheat-Clover","Corn-Cotton-Soybean",3,2.5843,0.362225050731697,3,1.4315382256177,3.73706177438229,"A"
"19","SHM","Corn-Cotton-Soybean",3,2.0286,0.236709768807937,3,1.27528387083262,2.78191612916738,"A"
"35","Wheat","Corn-Corn-Corn",4,0.6433,0.3370920631843,3,-0.429477391021339,1.71607739102134,"A"
"39","Clover","Corn-Corn-Corn",4,0.326799999999999,0.30208523640116,3,-0.634570044465627,1.28817004446562,"A"
"33","Wheat-Clover","Corn-Corn-Corn",4,0.885200000000002,0.362225050731697,3,-0.267561774382291,2.03796177438229,"A"
"40","SHM","Corn-Corn-Corn",4,0.730599999999999,0.236709768807937,3,-0.0227161291673802,1.48391612916738,"A"
"46","Wheat","Soybean-Soybean-Soybean",4,0.88275,0.3370920631843,3,-0.190027391021338,1.95552739102134,"A"
"41","Clover","Soybean-Soybean-Soybean",4,0.565099999999998,0.302085236401159,3,-0.396270044465626,1.52647004446562,"A"
"34","Wheat-Clover","Soybean-Soybean-Soybean",4,0.994749999999998,0.362225050731697,3,-0.158011774382293,2.14751177438229,"A"
"36","SHM","Soybean-Soybean-Soybean",4,0.871099999999999,0.236709768807937,3,0.117783870832621,1.62441612916738,"A"
"38","Wheat","Corn-Soybean-Corn",4,0.90555,0.3370920631843,3,-0.167227391021338,1.97832739102134,"A"
"48","Clover","Corn-Soybean-Corn",4,0.443299999999999,0.302085236401159,3,-0.518070044465625,1.40467004446562,"A"
"45","Wheat-Clover","Corn-Soybean-Corn",4,1.0833,0.362225050731697,3,-0.0694617743822934,2.23606177438229,"A"
"47","SHM","Corn-Soybean-Corn",4,0.8398,0.236709768807936,3,0.0864838708326221,1.59311612916738,"A"
"43","Wheat","Corn-Cotton-Soybean",4,0.29365,0.3370920631843,3,-0.779127391021338,1.36642739102134,"A"
"37","Clover","Corn-Cotton-Soybean",4,0.708399999999999,0.30208523640116,3,-0.252970044465628,1.66977004446563,"A"
"44","Wheat-Clover","Corn-Cotton-Soybean",4,0.866299999999999,0.362225050731697,3,-0.286461774382293,2.01906177438229,"A"
"42","SHM","Corn-Cotton-Soybean",4,0.9554,0.236709768807937,3,0.202083870832621,1.70871612916738,"A"
