"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"46","Clover","Corn-Corn-Corn",4,1.285,0.0650847950195265,3,1.07787113455996,1.49212886544004,"A"
"60","Wheat-Clover","Corn-Corn-Corn",4,1.0175,0.0614561570558064,3,0.821919080040813,1.21308091995919,"A"
"59","SHM","Corn-Corn-Corn",4,1.12,0.0684501654250275,3,0.902161023947062,1.33783897605294,"A"
"43","No cover","Soybean-Soybean-Soybean",4,0.93,0.0687679471117723,3,0.711149700792195,1.1488502992078,"A"
"41","Wheat","Soybean-Soybean-Soybean",4,0.9775,0.0555529626133942,3,0.800705679383439,1.15429432061656,"A"
"54","Clover","Soybean-Soybean-Soybean",4,0.9325,0.0650847950195265,3,0.72537113455996,1.13962886544004,"A"
"50","Wheat-Clover","Soybean-Soybean-Soybean",4,1.0575,0.0614561570558064,3,0.861919080040813,1.25308091995919,"A"
"49","SHM","Soybean-Soybean-Soybean",4,1.0225,0.0684501654250274,3,0.804661023947063,1.24033897605294,"A"
"53","No cover","Corn-Soybean-Corn",4,1.015,0.0687679471117722,3,0.796149700792195,1.2338502992078,"A"
"42","Wheat","Corn-Soybean-Corn",4,1.055,0.055552962613394,3,0.87820567938344,1.23179432061656,"A"
"51","Clover","Corn-Soybean-Corn",4,1.1025,0.0650847950195265,3,0.89537113455996,1.30962886544004,"A"
"48","Wheat-Clover","Corn-Soybean-Corn",4,1.21,0.0614561570558064,3,1.01441908004081,1.40558091995919,"A"
"57","SHM","Corn-Soybean-Corn",4,1.14,0.0684501654250274,3,0.922161023947063,1.35783897605294,"A"
"58","No cover","Corn-Cotton-Soybean",4,1.155,0.0687679471117722,3,0.936149700792195,1.3738502992078,"A"
"55","Wheat","Corn-Cotton-Soybean",4,1.0025,0.0555529626133941,3,0.82570567938344,1.17929432061656,"A"
"56","Clover","Corn-Cotton-Soybean",4,0.9625,0.0650847950195264,3,0.755371134559961,1.16962886544004,"A"
"45","Wheat-Clover","Corn-Cotton-Soybean",4,1.01,0.0614561570558065,3,0.814419080040813,1.20558091995919,"A"
"44","SHM","Corn-Cotton-Soybean",4,1.0825,0.0684501654250274,3,0.864661023947063,1.30033897605294,"A"
