"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"32","Clover","Corn-Corn-Corn",3,0.659078884245118,0.0506902682263521,3,0.497759827414323,0.820397941075912,"ABCFGHEHF"
"34","Wheat-Clover","Corn-Corn-Corn",3,0.525662765420557,0.0464129015428055,3,0.377956198388159,0.673369332452954,"ABCDEFGHAHBHCHDHEHFHGHHAHHBHHCHHDHHEHHF"
"36","SHM","Corn-Corn-Corn",3,0.54922198891448,0.031101689948598,3,0.450242530649485,0.648201447179475,"ABCDEFGHAHEHFHGHHBHHD"
"28","No cover","Soybean-Soybean-Soybean",3,0.323322393252979,0.0320604038703351,3,0.221291879409927,0.42535290709603,"HHF"
"39","Wheat","Soybean-Soybean-Soybean",3,0.400080588036729,0.0386346638660584,3,0.277127844760314,0.523033331313145,"BCDEFGHAHBHCHDHEHFHGHHAHHBHHCHHDHHEHHF"
"26","Clover","Soybean-Soybean-Soybean",3,0.698940673015097,0.0506902682263521,3,0.537621616184302,0.860259729845891,"A"
"35","Wheat-Clover","Soybean-Soybean-Soybean",3,0.520801778036563,0.0464129015428054,3,0.373095211004165,0.66850834506896,"ABCDEFGHAHBHCHDHEHFHGHHAHHBHHCHHDHHE"
"21","SHM","Soybean-Soybean-Soybean",3,0.640380621658629,0.0311016899485981,3,0.541401163393634,0.739360079923625,"A"
"33","No cover","Corn-Soybean-Corn",3,0.390503334605329,0.0320604038703351,3,0.288472820762277,0.49253384844838,"FGHAHCHFHHBHHCHHDHHEHHF"
"23","Wheat","Corn-Soybean-Corn",3,0.33618530906623,0.0386346638660584,3,0.213232565789814,0.459138052342645,"HHBHHCHHDHHEHHF"
"31","Clover","Corn-Soybean-Corn",3,0.632361342675352,0.0506902682263521,3,0.471042285844558,0.793680399506147,"ABCDEHBHDHEHGHHA"
"24","Wheat-Clover","Corn-Soybean-Corn",3,0.528296307271043,0.0464129015428055,3,0.380589740238645,0.676002874303441,"ABCDEFGHAHBHCHDHEHFHGHHAHHBHHCHHDHHEHHF"
"29","SHM","Corn-Soybean-Corn",3,0.549127650971808,0.0311016899485981,3,0.450148192706813,0.648107109236804,"ABCDEHBHDHEHGHHA"
"25","No cover","Corn-Cotton-Soybean",3,0.416611125106795,0.0320604038703351,3,0.314580611263743,0.518641638949846,"CEGHDHEHFHGHHAHHBHHCHHDHHEHHF"
"38","Wheat","Corn-Cotton-Soybean",3,0.375588060019466,0.0386346638660584,3,0.252635316743051,0.498540803295882,"HEHFHGHHAHHDHHEHHF"
"37","Clover","Corn-Cotton-Soybean",3,0.643813493382058,0.0506902682263522,3,0.482494436551264,0.805132550212853,"ABDFHAHBHC"
"27","Wheat-Clover","Corn-Cotton-Soybean",3,0.598308739280496,0.0464129015428055,3,0.450602172248098,0.746015306312893,"ABCDEFGHAHBHCHDHHBHHC"
"22","SHM","Corn-Cotton-Soybean",3,0.613215111162919,0.0311016899485981,3,0.514235652897924,0.712194569427914,"AB"
"50","No cover","Corn-Corn-Corn",4,0.427313192908402,0.0320604038703351,3,0.325282679065351,0.529343706751454,"A"
"60","Wheat","Corn-Corn-Corn",4,0.405512366077436,0.0386346638660585,3,0.282559622801021,0.528465109353852,"A"
"54","Clover","Corn-Corn-Corn",4,0.4298699189034,0.0506902682263521,3,0.268550862072606,0.591188975734194,"A"
"45","Wheat-Clover","Corn-Corn-Corn",4,0.461094178908399,0.0464129015428055,3,0.313387611876002,0.608800745940797,"A"
"44","SHM","Corn-Corn-Corn",4,0.488930992799676,0.031101689948598,3,0.389951534534681,0.587910451064672,"A"
"59","No cover","Soybean-Soybean-Soybean",4,0.443623095754141,0.0320604038703351,3,0.341592581911089,0.545653609597192,"A"
"58","Wheat","Soybean-Soybean-Soybean",4,0.442593778735649,0.0386346638660584,3,0.319641035459233,0.565546522012065,"A"
"56","Clover","Soybean-Soybean-Soybean",4,0.461827490187956,0.0506902682263522,3,0.300508433357162,0.623146547018751,"A"
"52","Wheat-Clover","Soybean-Soybean-Soybean",4,0.505774388662566,0.0464129015428055,3,0.358067821630169,0.653480955694964,"A"
"41","SHM","Soybean-Soybean-Soybean",4,0.526042525828611,0.031101689948598,3,0.427063067563616,0.625021984093606,"A"
"53","No cover","Corn-Soybean-Corn",4,0.468903703484541,0.0320604038703351,3,0.366873189641489,0.570934217327592,"A"
"49","Wheat","Corn-Soybean-Corn",4,0.448655368386573,0.0386346638660585,3,0.325702625110157,0.571608111662988,"A"
"51","Clover","Corn-Soybean-Corn",4,0.480221102177183,0.0506902682263521,3,0.318902045346388,0.641540159007977,"A"
"43","Wheat-Clover","Corn-Soybean-Corn",4,0.525000464827728,0.0464129015428055,3,0.37729389779533,0.672707031860126,"A"
"57","SHM","Corn-Soybean-Corn",4,0.547723898562857,0.031101689948598,3,0.448744440297861,0.646703356827852,"A"
"48","No cover","Corn-Cotton-Soybean",4,0.486528933488542,0.0320604038703351,3,0.38449841964549,0.588559447331593,"A"
"55","Wheat","Corn-Cotton-Soybean",4,0.421362573371792,0.0386346638660585,3,0.298409830095376,0.544315316648208,"A"
"47","Clover","Corn-Cotton-Soybean",4,0.521451811042222,0.0506902682263521,3,0.360132754211428,0.682770867873017,"A"
"46","Wheat-Clover","Corn-Cotton-Soybean",4,0.512167102499974,0.0464129015428055,3,0.364460535467576,0.659873669532371,"A"
"42","SHM","Corn-Cotton-Soybean",4,0.583092003062523,0.031101689948598,3,0.484112544797527,0.682071461327518,"A"
