"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"31","Clover","Corn-Soybean-Corn",3,58.3083345,9.10865866409639,3,29.320517388356,87.296151611644,"ABCDEFGHA"
"25","Wheat-Clover","Corn-Soybean-Corn",3,32.7977935,8.34462260933875,3,6.24148010792297,59.3541068920769,"ABCDEFGHAHBHCHDHEHFHGHHAHHBHHCHHDHHEHHFHHGHHHAHHHBHHHCHHHDHHHEHHHFHHHGHHHHAHHHHBHHHHC"
"24","SHM","Corn-Soybean-Corn",3,33.229896,6.48229628014544,3,12.6003361534968,53.8594558465032,"ABCDEFGHAHBHCHDHEHFHGHHAHHBHHDHHFHHHAHHHCHHHEHHHFHHHHB"
"38","No cover","Corn-Cotton-Soybean",3,7.5113045,2.452473903567,3,-0.293562013211517,15.3161710132115,"HHDHHEHHHAHHHBHHHEHHHHAHHHHBHHHHC"
"39","Wheat","Corn-Cotton-Soybean",3,14.7589650000001,6.96471235996428,3,-7.40585811733203,36.9237881173321,"CDGHAHDHEHHAHHBHHCHHDHHEHHFHHGHHHAHHHBHHHCHHHDHHHEHHHFHHHGHHHHAHHHHBHHHHC"
"36","Clover","Corn-Cotton-Soybean",3,59.3413525,9.1086586640964,3,30.353535388356,88.329169611644,"ABEFHBHCHFHG"
"37","Wheat-Clover","Corn-Cotton-Soybean",3,45.6424599999999,8.34462260933875,3,19.0861466079229,72.1987733920769,"ABCDEFGHAHBHCHDHEHFHGHHAHHBHHCHHFHHGHHHCHHHDHHHFHHHG"
"22","SHM","Corn-Cotton-Soybean",3,52.6107535,6.48229628014544,3,31.9811936534968,73.2403133465031,"ABEFHBHCHFHG"
"50","No cover","Corn-Corn-Corn",4,7.517179,2.452473903567,3,-0.287687513211516,15.3220455132115,"AB"
"49","Wheat","Corn-Corn-Corn",4,12.4240025000001,6.96471235996427,3,-9.740820617332,34.5888256173321,"AB"
"48","Clover","Corn-Corn-Corn",4,14.998226,9.1086586640964,3,-13.989591111644,43.986043111644,"AB"
"47","Wheat-Clover","Corn-Corn-Corn",4,23.335899,8.34462260933875,3,-3.220414392077,49.892212392077,"AB"
"52","SHM","Corn-Corn-Corn",4,24.2910215,6.48229628014544,3,3.6614616534968,44.9205813465031,"AB"
"55","No cover","Soybean-Soybean-Soybean",4,7.6691235,2.452473903567,3,-0.135743013211505,15.4739900132115,"AB"
"44","Wheat","Soybean-Soybean-Soybean",4,17.8351625000001,6.96471235996427,3,-4.32966061733201,39.9999856173321,"AB"
"43","Clover","Soybean-Soybean-Soybean",4,24.765901,9.1086586640964,3,-4.22191611164401,53.753718111644,"AB"
"42","Wheat-Clover","Soybean-Soybean-Soybean",4,25.7280735,8.34462260933875,3,-0.828239892077036,52.2843868920769,"AB"
"41","SHM","Soybean-Soybean-Soybean",4,28.1853155,6.48229628014543,3,7.55575565349685,48.8148753465032,"AB"
"58","No cover","Corn-Soybean-Corn",4,10.144984,2.452473903567,3,2.34011748678849,17.9498505132115,"AB"
"45","Wheat","Corn-Soybean-Corn",4,17.7292465000001,6.96471235996428,3,-4.43557661733205,39.8940696173321,"AB"
"59","Clover","Corn-Soybean-Corn",4,19.333895,9.1086586640964,3,-9.65392211164405,48.321712111644,"AB"
"57","Wheat-Clover","Corn-Soybean-Corn",4,29.298202,8.34462260933875,3,2.74188860792296,55.854515392077,"AB"
"46","SHM","Corn-Soybean-Corn",4,27.3753665,6.48229628014544,3,6.74580665349682,48.0049263465032,"AB"
"60","No cover","Corn-Cotton-Soybean",4,3.85827350000001,2.452473903567,3,-3.94659301321151,11.6631400132115,"B"
"54","Wheat","Corn-Cotton-Soybean",4,6.89270750000003,6.96471235996428,3,-15.2721156173321,29.0575306173321,"AB"
"51","Clover","Corn-Cotton-Soybean",4,26.3808685,9.10865866409639,3,-2.60694861164402,55.368685611644,"AB"
"53","Wheat-Clover","Corn-Cotton-Soybean",4,20.3875679999999,8.34462260933875,3,-6.16874539207706,46.9438813920769,"AB"
"56","SHM","Corn-Cotton-Soybean",4,36.5877145,6.48229628014544,3,15.9581546534968,57.2172743465032,"A"
