"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"27","Clover","Corn-Corn-Corn",3,112.31003925,19.3427031308162,3,50.752925137134,173.867153362866,"A"
"26","Wheat-Clover","Corn-Corn-Corn",3,110.45052875,18.0712180025689,3,52.939847785748,167.961209714252,"A"
"40","SHM","Corn-Corn-Corn",3,109.19527525,16.1289323031185,3,57.8658142337693,160.52473626623,"A"
"24","No cover","Soybean-Soybean-Soybean",3,78.9987337499999,18.6454698989637,3,19.6605269597644,138.336940540235,"A"
"23","Wheat","Soybean-Soybean-Soybean",3,74.3373022499999,18.8602184615183,3,14.3156696902975,134.358934809702,"A"
"30","Clover","Soybean-Soybean-Soybean",3,83.9275027499999,19.3427031308162,3,22.3703886371343,145.484616862865,"A"
"22","Wheat-Clover","Soybean-Soybean-Soybean",3,83.4559367499999,18.0712180025689,3,25.945255785748,140.966617714252,"A"
"28","SHM","Soybean-Soybean-Soybean",3,99.6335147499999,16.1289323031185,3,48.3040537337693,150.96297576623,"A"
"34","No cover","Corn-Soybean-Corn",3,78.7193139999999,18.6454698989637,3,19.3811072097645,138.057520790235,"A"
"39","Wheat","Corn-Soybean-Corn",3,94.3632932499999,18.8602184615184,3,34.3416606902971,154.384925809703,"A"
"36","Clover","Corn-Soybean-Corn",3,111.52390175,19.3427031308162,3,49.9667876371342,173.081015862866,"A"
"31","Wheat-Clover","Corn-Soybean-Corn",3,110.68993925,18.0712180025689,3,53.179258285748,168.200620214252,"A"
"37","SHM","Corn-Soybean-Corn",3,90.7093322499999,16.1289323031185,3,39.3798712337693,142.038793266231,"A"
"33","No cover","Corn-Cotton-Soybean",3,76.1941162499999,18.6454698989637,3,16.8559094597644,135.532323040235,"A"
"35","Wheat","Corn-Cotton-Soybean",3,85.4629977499999,18.8602184615184,3,25.4413651902972,145.484630309703,"A"
"21","Clover","Corn-Cotton-Soybean",3,83.7033567499999,19.3427031308163,3,22.1462426371341,145.260470862866,"A"
"32","Wheat-Clover","Corn-Cotton-Soybean",3,84.0988572499999,18.0712180025689,3,26.5881762857479,141.609538214252,"A"
"25","SHM","Corn-Cotton-Soybean",3,82.2360037499998,16.1289323031185,3,30.9065427337692,133.56546476623,"A"
"49","No cover","Corn-Corn-Corn",4,162.82925,18.6454698989636,3,103.491043209764,222.167456790235,"A"
"50","Wheat","Corn-Corn-Corn",4,163.16475,18.8602184615184,3,103.143117440297,223.186382559702,"A"
"46","Clover","Corn-Corn-Corn",4,175.36875,19.3427031308162,3,113.811635887134,236.925864112865,"A"
"60","Wheat-Clover","Corn-Corn-Corn",4,142.663,18.071218002569,3,85.1523190357478,200.173680964252,"A"
"47","SHM","Corn-Corn-Corn",4,160.7435,16.1289323031185,3,109.414038983769,212.07296101623,"A"
"43","No cover","Soybean-Soybean-Soybean",4,124.06875,18.6454698989637,3,64.7305432097644,183.406956790235,"A"
"45","Wheat","Soybean-Soybean-Soybean",4,132.06225,18.8602184615184,3,72.0406174402972,192.083882559703,"A"
"54","Clover","Soybean-Soybean-Soybean",4,135.91525,19.3427031308162,3,74.3581358871342,197.472364112866,"A"
"41","Wheat-Clover","Soybean-Soybean-Soybean",4,130.48125,18.0712180025689,3,72.9705690357479,187.991930964252,"A"
"42","SHM","Soybean-Soybean-Soybean",4,129.22675,16.1289323031185,3,77.8972889837692,180.55621101623,"A"
"58","No cover","Corn-Soybean-Corn",4,155.0045,18.6454698989637,3,95.6662932097645,214.342706790235,"A"
"59","Wheat","Corn-Soybean-Corn",4,166.49425,18.8602184615184,3,106.472617440297,226.515882559703,"A"
"57","Clover","Corn-Soybean-Corn",4,154.66325,19.3427031308162,3,93.1061358871342,216.220364112866,"A"
"48","Wheat-Clover","Corn-Soybean-Corn",4,157.97075,18.071218002569,3,100.460069035748,215.481430964252,"A"
"56","SHM","Corn-Soybean-Corn",4,152.9155,16.1289323031185,3,101.586038983769,204.24496101623,"A"
"55","No cover","Corn-Cotton-Soybean",4,139.19875,18.6454698989637,3,79.8605432097644,198.536956790235,"A"
"53","Wheat","Corn-Cotton-Soybean",4,137.73775,18.8602184615184,3,77.7161174402972,197.759382559703,"A"
"51","Clover","Corn-Cotton-Soybean",4,137.25025,19.3427031308162,3,75.6931358871342,198.807364112865,"A"
"52","Wheat-Clover","Corn-Cotton-Soybean",4,127.8145,18.0712180025689,3,70.3038190357478,185.325180964252,"A"
"44","SHM","Corn-Cotton-Soybean",4,150.49,16.1289323031185,3,99.1605389837693,201.81946101623,"A"
