"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"54","Wheat","Soybean-Soybean-Soybean",4,78.33975,10.4844558164907,3,44.973532323899,111.705967676101,"A"
"52","Clover","Soybean-Soybean-Soybean",4,88.2789999999999,13.1653052486155,3,46.3811229536114,130.176877046388,"A"
"58","Wheat-Clover","Soybean-Soybean-Soybean",4,85.191,12.8500620697532,3,44.2963674434478,126.085632556552,"A"
"41","SHM","Soybean-Soybean-Soybean",4,81.8895,11.4606398159586,3,45.4166291615153,118.362370838485,"A"
"42","No cover","Corn-Soybean-Corn",4,76.8327500000001,16.7694104184242,3,23.4650017720998,130.2004982279,"A"
"48","Wheat","Corn-Soybean-Corn",4,97.6210000000001,10.4844558164907,3,64.2547823238991,130.987217676101,"A"
"57","Clover","Corn-Soybean-Corn",4,101.9115,13.1653052486155,3,60.0136229536116,143.809377046388,"A"
"47","Wheat-Clover","Corn-Soybean-Corn",4,111.80075,12.8500620697532,3,70.9061174434478,152.695382556552,"A"
"46","SHM","Corn-Soybean-Corn",4,108.75575,11.4606398159586,3,72.2828791615152,145.228620838485,"A"
"45","No cover","Corn-Cotton-Soybean",4,91.8802500000001,16.7694104184242,3,38.5125017720998,145.2479982279,"A"
"53","Wheat","Corn-Cotton-Soybean",4,87.5997500000001,10.4844558164907,3,54.233532323899,120.965967676101,"A"
"49","Clover","Corn-Cotton-Soybean",4,107.90025,13.1653052486155,3,66.0023729536115,149.798127046389,"A"
"43","Wheat-Clover","Corn-Cotton-Soybean",4,66.3060000000001,12.8500620697532,3,25.4113674434478,107.200632556552,"A"
"44","SHM","Corn-Cotton-Soybean",4,106.81875,11.4606398159586,3,70.3458791615153,143.291620838485,"A"
