"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"4","SHM","Corn-Cotton-Soybean",2,60.435,5.25661821069819,3,43.7060947970765,77.1639052029235,"A"
"36","No cover","Corn-Corn-Corn",3,70.9587,5.75591216320043,3,52.6408186026852,89.2765813973147,"A"
"31","Wheat","Corn-Corn-Corn",3,71.93995,4.12536143169331,3,58.8112087537477,85.0686912462523,"A"
"33","Clover","Corn-Corn-Corn",3,67.36245,6.23880390082832,3,47.5077915764194,87.2171084235807,"A"
"25","Wheat-Clover","Corn-Corn-Corn",3,72.879325,4.31572251486675,3,59.1447698279326,86.6138801720675,"A"
"24","SHM","Corn-Corn-Corn",3,66.2387,5.25661821069819,3,49.5097947970765,82.9676052029235,"A"
"29","No cover","Soybean-Soybean-Soybean",3,63.00995,5.75591216320043,3,44.6920686026852,81.3278313973148,"A"
"34","Wheat","Soybean-Soybean-Soybean",3,61.5487,4.12536143169331,3,48.4199587537477,74.6774412462523,"A"
"32","Clover","Soybean-Soybean-Soybean",3,67.09995,6.23880390082831,3,47.2452915764193,86.9546084235806,"A"
"26","Wheat-Clover","Soybean-Soybean-Soybean",3,74.47495,4.31572251486675,3,60.7403948279326,88.2095051720674,"A"
"39","SHM","Soybean-Soybean-Soybean",3,63.2412,5.25661821069818,3,46.5122947970765,79.9701052029235,"A"
"22","No cover","Corn-Soybean-Corn",3,66.589325,5.75591216320044,3,48.2714436026852,84.9072063973148,"A"
"28","Wheat","Corn-Soybean-Corn",3,71.268075,4.12536143169332,3,58.1393337537477,84.3968162462523,"A"
"23","Clover","Corn-Soybean-Corn",3,70.998075,6.23880390082831,3,51.1434165764194,90.8527334235806,"A"
"27","Wheat-Clover","Corn-Soybean-Corn",3,77.44245,4.31572251486677,3,63.7078948279325,91.1770051720675,"A"
"37","SHM","Corn-Soybean-Corn",3,73.2512,5.2566182106982,3,56.5222947970765,89.9801052029235,"A"
"21","No cover","Corn-Cotton-Soybean",3,68.681825,5.75591216320044,3,50.3639436026852,86.9997063973148,"A"
"35","Wheat","Corn-Cotton-Soybean",3,63.655575,4.12536143169331,3,50.5268337537477,76.7843162462523,"A"
"40","Clover","Corn-Cotton-Soybean",3,70.21745,6.23880390082832,3,50.3627915764193,90.0721084235806,"A"
"30","Wheat-Clover","Corn-Cotton-Soybean",3,73.34245,4.31572251486675,3,59.6078948279326,87.0770051720674,"A"
"38","SHM","Corn-Cotton-Soybean",3,69.769325,5.25661821069819,3,53.0404197970765,86.4982302029235,"A"
"44","No cover","Corn-Corn-Corn",4,43.11115385,5.75591216320044,3,24.7932724526852,61.4290352473148,"A"
"50","Wheat","Corn-Corn-Corn",4,52.17365385,4.12536143169331,3,39.0449126037477,65.3023950962523,"A"
"56","Clover","Corn-Corn-Corn",4,46.76740385,6.23880390082831,3,26.9127454264194,66.6220622735807,"A"
"41","Wheat-Clover","Corn-Corn-Corn",4,48.13240385,4.31572251486675,3,34.3978486779326,61.8669590220674,"A"
"48","SHM","Corn-Corn-Corn",4,48.16927885,5.25661821069819,3,31.4403736470765,64.8981840529235,"A"
"54","No cover","Soybean-Soybean-Soybean",4,38.03552885,5.75591216320043,3,19.7176474526852,56.3534102473147,"A"
"52","Wheat","Soybean-Soybean-Soybean",4,41.99115385,4.1253614316933,3,28.8624126037478,55.1198950962523,"A"
"45","Clover","Soybean-Soybean-Soybean",4,42.66115385,6.23880390082831,3,22.8064954264193,62.5158122735806,"A"
"60","Wheat-Clover","Soybean-Soybean-Soybean",4,46.39240385,4.31572251486675,3,32.6578486779326,60.1269590220674,"A"
"42","SHM","Soybean-Soybean-Soybean",4,40.58865385,5.25661821069818,3,23.8597486470765,57.3175590529235,"A"
"57","No cover","Corn-Soybean-Corn",4,49.50740385,5.75591216320044,3,31.1895224526852,67.8252852473148,"A"
"47","Wheat","Corn-Soybean-Corn",4,48.69927885,4.1253614316933,3,35.5705376037478,61.8280200962523,"A"
"58","Clover","Corn-Soybean-Corn",4,49.24802885,6.23880390082831,3,29.3933704264193,69.1026872735806,"A"
"46","Wheat-Clover","Corn-Soybean-Corn",4,60.52740385,4.31572251486675,3,46.7928486779326,74.2619590220674,"A"
"59","SHM","Corn-Soybean-Corn",4,53.08740385,5.25661821069819,3,36.3584986470765,69.8163090529235,"A"
"43","No cover","Corn-Cotton-Soybean",4,44.16295385,5.75591216320044,3,25.8450724526852,62.4808352473148,"A"
"51","Wheat","Corn-Cotton-Soybean",4,41.59617885,4.1253614316933,3,28.4674376037477,54.7249200962523,"A"
"53","Clover","Corn-Cotton-Soybean",4,41.75652885,6.23880390082831,3,21.9018704264193,61.6111872735806,"A"
"55","Wheat-Clover","Corn-Cotton-Soybean",4,39.68052885,4.31572251486675,3,25.9459736779326,53.4150840220674,"A"
"49","SHM","Corn-Cotton-Soybean",4,44.81760385,5.25661821069819,3,28.0886986470765,61.5465090529235,"A"
