"","Cover","Cropping.system","YearN","response","SE","df","lower.CL","upper.CL",".group"
"58","No cover","Corn-Corn-Corn",4,10.145,0.54497218730489,3,8.41065527602917,11.8793447239708,"A"
"53","Wheat","Corn-Corn-Corn",4,9.23750000000001,0.538049602300833,3,7.52518603109835,10.9498139689017,"A"
"48","Clover","Corn-Corn-Corn",4,10.58,0.527578762444726,3,8.90100891671164,12.2589910832884,"A"
"52","Wheat-Clover","Corn-Corn-Corn",4,9.69,0.574489938422063,3,7.86171661804604,11.518283381954,"A"
"57","SHM","Corn-Corn-Corn",4,10.34,0.629427598660918,3,8.33688046419797,12.343119535802,"A"
"54","No cover","Soybean-Soybean-Soybean",4,8.52500000000001,0.544972187304891,3,6.79065527602917,10.2593447239708,"A"
"55","Wheat","Soybean-Soybean-Soybean",4,9.0375,0.538049602300833,3,7.32518603109835,10.7498139689017,"A"
"43","Clover","Soybean-Soybean-Soybean",4,8.54500000000001,0.527578762444726,3,6.86600891671164,10.2239910832884,"A"
"59","Wheat-Clover","Soybean-Soybean-Soybean",4,10.0975,0.574489938422064,3,8.26921661804604,11.925783381954,"A"
"60","SHM","Soybean-Soybean-Soybean",4,9.035,0.629427598660917,3,7.03188046419797,11.038119535802,"A"
"56","No cover","Corn-Soybean-Corn",4,9.50750000000001,0.54497218730489,3,7.77315527602918,11.2418447239708,"A"
"44","Wheat","Corn-Soybean-Corn",4,9.41750000000001,0.538049602300832,3,7.70518603109835,11.1298139689017,"A"
"42","Clover","Corn-Soybean-Corn",4,9.7275,0.527578762444725,3,8.04850891671164,11.4064910832884,"A"
"46","Wheat-Clover","Corn-Soybean-Corn",4,11.2,0.574489938422063,3,9.37171661804605,13.028283381954,"A"
"47","SHM","Corn-Soybean-Corn",4,9.7525,0.629427598660917,3,7.74938046419797,11.755619535802,"A"
"51","No cover","Corn-Cotton-Soybean",4,9.435,0.544972187304891,3,7.70065527602917,11.1693447239708,"A"
"45","Wheat","Corn-Cotton-Soybean",4,8.76,0.538049602300833,3,7.04768603109835,10.4723139689017,"A"
"41","Clover","Corn-Cotton-Soybean",4,8.7825,0.527578762444726,3,7.10350891671163,10.4614910832884,"A"
"49","Wheat-Clover","Corn-Cotton-Soybean",4,9.015,0.574489938422062,3,7.18671661804605,10.843283381954,"A"
"50","SHM","Corn-Cotton-Soybean",4,9.8675,0.629427598660918,3,7.86438046419797,11.870619535802,"A"
